id,Name,Brand,Price,Image URL,Website,Category,Description,Views,Discount
382,"Acer Aspire E15 E5-576 Laptop (Windows 10, 4GB RAM, 1000GB HDD, Intel Core i3, Obsidian Black, 15.6 inch)",Acer,419.88,https://i.gadgets360cdn.com/products/laptops/large/1546456106_635_acer_aspire-e-e15-e5-576.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/acer-aspire-e-e15-e5-576-8101#gallery,Laptop,High-performance laptop for gaming,3975,20
383,"Acer Aspire R3 131T-P9J9 Laptop (Windows 10, 4GB RAM, 500GB HDD, Intel Pentium, Sky Blue, 11.6 inch)",Acer,336.0,https://i.gadgets360cdn.com/products/laptops/large/1546452976_635_acer_aspire-r3-131t-p9j9.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/acer-aspire-r3-131t-p9j9-5869#gallery,Laptop,Lightweight and portable laptop,2281,5
384,"HP 15-AY089TU Laptop (DOS, 4GB RAM, 500GB HDD, Intel Pentium, Black, 15.6 inch)",HP,251.88,https://i.gadgets360cdn.com/products/laptops/large/1525202323_635_15-ay089tu.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/hp-15-ay089tu-4909,Laptop,Affordable laptop for everyday use,2042,0
385,"Dell Inspiron 3521 Laptop (Linux, 4GB RAM, 500GB HDD, Intel Core i3, Black, 15.6 inch)",Dell,275.88,https://i.gadgets360cdn.com/products/laptops/large/1525200126_635_inspiron-15-3521.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/dell-inspiron-15-3521-4769,Laptop,Budget-friendly laptop with great features,2694,0
386,"Asus X553MA-XX513D Laptop (DOS, 2GB RAM, 500GB HDD, Intel Pentium, White, 15.6 inch)",Asus,233.88,https://i.gadgets360cdn.com/products/laptops/large/1525202014_635_x553ma-xx513d.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-x553ma-xx513d-4860,Laptop,Budget-friendly laptop with great features,647,5
387,"Acer Aspire One Z1402 Laptop (Linux, 4GB RAM, 500GB HDD, Intel Pentium, Black, 14 inch)",Acer,209.88,https://i.gadgets360cdn.com/products/laptops/large/1525201909_635_aspire-one-z1402.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/acer-aspire-one-z1402-4799,Laptop,Affordable laptop for everyday use,3106,20
388,"Acer Aspire E E1-ES1 Laptop (Windows 10, 4GB RAM, 500GB HDD, AMD Black, 15.6 inch)",Acer,227.88,https://i.gadgets360cdn.com/products/laptops/large/1546455388_635_acer_aspire-e-e1-es1.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/acer-aspire-e-e1-es1-7420#gallery,Laptop,Best laptop for business professionals,2064,5
389,"Acer Aspire One 14 Laptop (DOS, 2GB RAM, 500GB HDD, Intel Celeron, Black, 14 inch)",Acer,194.4,https://i.gadgets360cdn.com/products/laptops/large/1546456785_635_acer_aspire-one.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/acer-aspire-one-5986,Laptop,Best laptop for business professionals,1080,20
390,"Asus Zenbook UX360CA-C4080T Laptop (Windows 10, 4GB RAM, 512GB HDD, Intel Core m3, Black, 13.3 inch)",Asus,648.0,https://i.gadgets360cdn.com/products/laptops/large/1525206028_635_zenbook-flip-ux360ca-c4080t.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-zenbook-flip-ux360ca-c4080t-5169,Laptop,Best laptop for business professionals,1077,0
391,"Asus Transformer Pro T200TA Laptop (Windows 8.1, 2GB RAM, 500GB HDD, Intel Atom, Silver, 10.1 inch)",Asus,401.94,https://i.gadgets360cdn.com/products/laptops/large/1525199511_635_transformer-book-t200ta-cp004h.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-transformer-book-t200ta-cp004h-4746,Laptop,Best laptop for business professionals,138,10
392,"Asus X X552CL-SX019H Laptop (Windows 8, 4GB RAM, 500GB HDD, Intel Core i3, Black, 15.6 inch)",Asus,371.88,https://i.gadgets360cdn.com/products/laptops/large/1525200117_635_x552cl-sx019h.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-x552cl-sx019h-4764,Laptop,Powerful laptop for creatives,4685,0
393,"Lenovo G40 45 Laptop (DOS, 8GB RAM, 1000GB HDD, AMD Black, 14 inch)",Lenovo,342.0,https://i.gadgets360cdn.com/products/laptops/large/1525206429_635_g40-45.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/lenovo-g40-45-5299,Laptop,Budget-friendly laptop with great features,4183,15
394,"Asus ZenBook Flip 14 Laptop (Windows 10 Home, 8GB RAM, 512GB HDD, AMD Ryzen 5 Quad Core, 3rd Gen, Light Grey, 14.0 Inch)",Asus,788.532,https://i.gadgets360cdn.com/products/large/asus-zenbook-flip-1333x800-1573557336.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-zenbook-flip-14-price-in-india-91278,Laptop,Best laptop for business professionals,2028,5
395,"Asus X540LA-XX596T Laptop (Windows 10, 4GB RAM, 1000GB HDD, Intel Core i3, Silver, 15.6 inch)",Asus,366.0,https://i.gadgets360cdn.com/products/laptops/large/1525204149_635_x540la-xx596t.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-x540la-xx596t-5004,Laptop,Best laptop for business professionals,475,15
396,"Asus A553MA-BING-XX1150B Laptop (Windows 8, 2GB RAM, 500GB HDD, Intel Pentium, Black, 15.6 inch)",Asus,263.88,https://i.gadgets360cdn.com/products/laptops/large/1525201973_635_a553ma-bing-xx1150b.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-a553ma-bing-xx1150b-4817,Laptop,Budget-friendly laptop with great features,1662,0
397,"Acer Aspire E E1-572-6870 Laptop (Windows 8, 4GB RAM, 500GB HDD, Intel Core i5, Black, 15.6 inch)",Acer,576.708,https://i.gadgets360cdn.com/products/laptops/large/1546455033_635_acer_aspire-e-e1-572-6870.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/acer-aspire-e-e1-572-6870-7103#gallery,Laptop,Lightweight and portable laptop,3822,20
398,"Acer Aspire E ES1-572-38CY Laptop (DOS, 4GB RAM, 1000GB HDD, Intel Core i3, Black, 15.6 inch)",Acer,323.88,https://i.gadgets360cdn.com/products/laptops/large/1546455205_635_acer_aspire-e-es1-572-38cy.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/acer-aspire-e-es1-572-38cy-7263,Laptop,High-performance laptop for gaming,4423,0
399,"Asus X555LA-XX172D Laptop (DOS, 4GB RAM, 500GB HDD, Intel Core i3, Black, 15.6 inch)",Asus,310.788,https://i.gadgets360cdn.com/products/laptops/large/1525202009_635_x555la-xx172d.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-x555la-xx172d-4856,Laptop,Powerful laptop for creatives,1093,15
400,"HP Omen 15-AX248TX Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i5, Black, 15.6 inch)",HP,875.88,https://i.gadgets360cdn.com/products/laptops/large/1525207716_635_omen-15-ax248tx.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/hp-omen-15-ax248tx-5369,Laptop,High-performance laptop for gaming,2179,0
401,"Dell Inspiron 5000 5368 Laptop (Windows 10, 4GB RAM, 1000GB HDD, Intel Core i3, Black, 13.3 inch)",Dell,599.88,https://i.gadgets360cdn.com/products/laptops/large/1525206049_635_inspiron-13-5000-5368.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/dell-inspiron-13-5000-5368-5182,Laptop,Powerful laptop for creatives,3304,5
402,"Acer Aspire E E5-575-3203 Laptop (Linux, 4GB RAM, 1000GB HDD, Intel Core i3, Black, 15.6 inch)",Acer,305.88,https://i.gadgets360cdn.com/products/laptops/large/1546454492_635_acer_aspire-e-e5-575-3203.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/acer-aspire-e-e5-575-3203-6709,Laptop,Powerful laptop for creatives,4053,20
403,"HP 15-AY516TX Laptop (DOS, 4GB RAM, 1000GB HDD, Intel Core i5, Turbo Silver, 15.6 inch)",HP,525.588,https://i.gadgets360cdn.com/products/laptops/large/1525206184_635_15-ay516tx.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/hp-15-ay516tx-5207,Laptop,Affordable laptop for everyday use,4065,0
404,"Asus K401UB-FR018T Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i5, Black, 14.1 inch)",Asus,695.988,https://i.gadgets360cdn.com/products/laptops/large/1525205919_635_k401ub-r018t.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-k401ub-r018t-5142,Laptop,High-performance laptop for gaming,595,20
405,"Acer Aspire E E5-575-3203 Laptop (Linux, 4GB RAM, 1000GB HDD, Intel Core i3, Black, 15.6 inch)",Acer,305.88,https://i.gadgets360cdn.com/products/laptops/large/1546454492_635_acer_aspire-e-e5-575-3203.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/acer-aspire-e-e5-575-3203-6709#gallery,Laptop,Powerful laptop for creatives,4135,0
406,"Asus X540LA-XX439D Laptop (DOS, 4GB RAM, 1000GB HDD, Intel Core i3, Red, 15.6 inch)",Asus,329.88,https://i.gadgets360cdn.com/products/laptops/large/1525204169_635_x540la-xx439d.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-x540la-xx439d-5015,Laptop,High-performance laptop for gaming,1860,5
407,"Asus Rog GL502VM-FY230T Laptop (Windows 10, 16GB RAM, 256GB HDD, Intel Core i7, Black, 15.6 inch)",Asus,1355.94,https://i.gadgets360cdn.com/products/laptops/large/1525207666_635_rog-gl502vm-fy230t.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-rog-gl502vm-fy230t-5339,Laptop,Affordable laptop for everyday use,478,15
408,"Asus A555LA-XX2561D Laptop (DOS, 4GB RAM, 1000GB HDD, Intel Core i3, Black, 15.6 inch)",Asus,309.6,https://i.gadgets360cdn.com/products/laptops/large/1525203933_635_a555la-xx2561d.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-a555la-xx2561d-4988,Laptop,Lightweight and portable laptop,3031,15
409,"Acer Aspire ES1-572-366K Laptop (Windows 10, 4GB RAM, 1000GB HDD, Intel Core i3, Black, 15.6 inch)",Acer,417.456,https://i.gadgets360cdn.com/products/laptops/large/1546456282_635_acer_aspire-e-es1-572-366k.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/acer-aspire-e-es1-572-366k-8246,Laptop,Best laptop for business professionals,429,20
410,"Acer Aspire E E5-573-30L7 Laptop (Windows 10, 4GB RAM, 500GB HDD, Intel Core i3, Black, 15.6 inch)",Acer,358.68,https://i.gadgets360cdn.com/products/laptops/large/1525203889_635_aspire-e-e5-573-30l7.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/acer-aspire-e-e5-573-30l7-4959,Laptop,Budget-friendly laptop with great features,2769,10
411,"Lenovo Flex 2 Laptop (Windows 8.1, 4GB RAM, 500GB HDD, AMD Black, 14 inch)",Lenovo,431.88,https://i.gadgets360cdn.com/products/laptops/large/1546455592_635_lenovo_flex-2.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/lenovo-flex-2-5841,Laptop,Powerful laptop for creatives,21,0
412,"Lenovo B50 70 Laptop (Windows 8, 8GB RAM, 1000GB HDD, Intel Core i7, Black, 15.6 inch)",Lenovo,629.88,https://i.gadgets360cdn.com/products/laptops/large/1525202386_635_b50-70.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/lenovo-b50-70-4942,Laptop,Best laptop for business professionals,4517,0
413,"Acer Aspire E ES1-523-20VB Laptop (Windows 10, 4GB RAM, 500GB HDD, AMD Black, 15.6 inch)",Acer,306.0,https://i.gadgets360cdn.com/products/laptops/large/1546455538_635_acer_aspire-e-es1-523-20vb.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/acer-aspire-e-es1-523-20vb-7577,Laptop,Budget-friendly laptop with great features,1523,10
414,"Acer Aspire R 11 R3 131T-P9J9 Laptop (Windows 10, 4GB RAM, 500GB HDD, Intel Pentium, Blue, 11.6 inch)",Acer,299.88,https://i.gadgets360cdn.com/products/laptops/large/1546455407_635_acer_aspire-r-11-r3-131t-p9j9.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/acer-aspire-r-11-r3-131t-p9j9-7436#gallery,Laptop,Budget-friendly laptop with great features,751,0
415,"HP Pavilion 15-BA042AU Laptop (DOS, 4GB RAM, 1000GB HDD, AMD Black, 15.6 inch)",HP,263.88,https://i.gadgets360cdn.com/products/laptops/large/1525207715_635_pavilion-15-ba042au.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/hp-pavilion-15-ba042au-5368,Laptop,Lightweight and portable laptop,2920,10
416,"Asus A541UJ-DM068 Laptop (DOS, 4GB RAM, 1000GB HDD, Intel Core i3, Silver, 15.6 inch)",Asus,396.0,https://i.gadgets360cdn.com/products/laptops/large/1546453045_635_asus_a541uj-dm068.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-a541uj-dm068-5929,Laptop,Affordable laptop for everyday use,2171,20
417,"Dell Inspiron 3000 3542 Laptop (Linux, 4GB RAM, 500GB HDD, Intel Celeron, Black, 15.6 inch)",Dell,254.28,https://i.gadgets360cdn.com/products/laptops/large/1525202045_635_inspiron-3000-3542.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/dell-inspiron-3000-3542-4874,Laptop,Powerful laptop for creatives,4724,10
418,"Acer Aspire R 11 R3 131T-P9J9 Laptop (Windows 10, 4GB RAM, 500GB HDD, Intel Pentium, Blue, 11.6 inch)",Acer,299.88,https://i.gadgets360cdn.com/products/laptops/large/1546455407_635_acer_aspire-r-11-r3-131t-p9j9.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/acer-aspire-r-11-r3-131t-p9j9-7436,Laptop,Best laptop for business professionals,32,5
419,"Lenovo Ideapad 510S Laptop (Windows 10, 4GB RAM, 1000GB HDD, Intel Core i5, Silver, 14 inch)",Lenovo,654.0,https://i.gadgets360cdn.com/products/laptops/large/1525207877_635_ideapad-510s.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/lenovo-ideapad-510s-5411,Laptop,Lightweight and portable laptop,1437,15
420,"Lenovo Legion Y740 (81UH006YIN) Laptop (Window 10 Home, 16GB RAM, 1000GB SSD, Intel Core i7, 9th Gen, Black, 15.6 Inch)",Lenovo,1883.988,https://i.gadgets360cdn.com/products/large/Lenovo-Legion-album-cover-800x600-1567420514.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/lenovo-legion-y740-price-in-india-91063,Laptop,High-performance laptop for gaming,300,10
421,"Dell Inspiron 5547 Laptop (Windows 8.1, 4GB RAM, 500GB HDD, Intel Core i3, Silver, 15.6 inch)",Dell,463.2,https://i.gadgets360cdn.com/products/laptops/large/1525202036_635_inspiron-5547.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/dell-inspiron-5547-4869,Laptop,Budget-friendly laptop with great features,4793,0
422,"HP 15-AY514TX Laptop (DOS, 4GB RAM, 1000GB HDD, Intel Core i3, Black, 15.6 inch)",HP,395.88,https://i.gadgets360cdn.com/products/laptops/large/1525206237_635_15-ay514tx.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/hp-15-ay514tx-5240,Laptop,Powerful laptop for creatives,4495,0
423,"Asus X540LA-XX440D Laptop (DOS, 4GB RAM, 1000GB HDD, Intel Core i3, White, 15.6 inch)",Asus,351.24,https://i.gadgets360cdn.com/products/laptops/large/1525204170_635_x540la-xx440d.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-x540la-xx440d-5016,Laptop,High-performance laptop for gaming,2432,15
424,"Acer Aspire E E1-572-6870 Laptop (Windows 8, 4GB RAM, 500GB HDD, Intel Core i5, Black, 15.6 inch)",Acer,576.708,https://i.gadgets360cdn.com/products/laptops/large/1546455033_635_acer_aspire-e-e1-572-6870.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/acer-aspire-e-e1-572-6870-7103,Laptop,High-performance laptop for gaming,4861,5
425,"Asus X540SA-XX081D Laptop (DOS, 4GB RAM, 500GB HDD, Intel Celeron, Grey, 15.6 inch)",Asus,238.8,https://i.gadgets360cdn.com/products/laptops/large/1546453432_635_asus_x540sa-xx081d.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-x540sa-xx081d-5987,Laptop,Budget-friendly laptop with great features,4849,15
426,"Asus R558UF-XO043T Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i5, Black, 15.6 inch)",Asus,556.6800000000001,https://i.gadgets360cdn.com/products/laptops/large/1525205926_635_r558uf-xo043t.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-r558uf-xo043t-5147,Laptop,Budget-friendly laptop with great features,1994,15
427,"HP Stream D023TU Laptop (Windows 8.1, 2GB RAM, 32GB HDD, Intel Celeron, Blue, 11.6 inch)",HP,216.0,https://i.gadgets360cdn.com/products/laptops/large/1525196455_635_stream-11-d023tu.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/hp-stream-11-d023tu-4743,Laptop,Lightweight and portable laptop,2919,0
428,"HP 15-AC072TX Laptop (Windows 8.1, 4GB RAM, 1000GB HDD, Intel Core i3, Silver, 15.6 inch)",HP,454.68,https://i.gadgets360cdn.com/products/laptops/large/1525202317_635_15-ac072tx.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/hp-15-ac072tx-4905,Laptop,Affordable laptop for everyday use,374,0
429,"Acer Aspire E E1-ES1 Laptop (Windows 10, 4GB RAM, 500GB HDD, AMD Black, 15.6 inch)",Acer,227.88,https://i.gadgets360cdn.com/products/laptops/large/1546455388_635_acer_aspire-e-e1-es1.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/acer-aspire-e-e1-es1-7420,Laptop,Lightweight and portable laptop,885,20
430,"Asus X540SA-XX081D Laptop (DOS, 4GB RAM, 500GB HDD, Intel Celeron, Grey, 15.6 inch)",Asus,238.8,https://i.gadgets360cdn.com/products/laptops/large/1546453432_635_asus_x540sa-xx081d.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-x540sa-xx081d-5987#gallery,Laptop,Lightweight and portable laptop,2220,10
431,"HP 15-AC649TU Laptop (DOS, 4GB RAM, 500GB HDD, Intel Pentium, Black, 15.6 inch)",HP,269.88,https://i.gadgets360cdn.com/products/laptops/large/1525202320_635_15-ac649tu.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/hp-15-ac649tu-4907,Laptop,Budget-friendly laptop with great features,170,20
432,"Lenovo Yoga 720 Laptop (Windows 10, 8GB RAM, 512GB HDD, Intel Core i7, Silver, 13.3 inch)",Lenovo,1087.128,https://i.gadgets360cdn.com/products/laptops/large/1525207903_635_yoga-720.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/lenovo-yoga-720-5415,Laptop,Affordable laptop for everyday use,542,0
433,"Asus A555LA-XX1756T Laptop (Windows 10, 4GB RAM, 1000GB HDD, Intel Core i3, Red, 15.6 inch)",Asus,354.0,https://i.gadgets360cdn.com/products/laptops/large/1525201931_635_a555la-xx1756t.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-a555la-xx1756t-4812,Laptop,Budget-friendly laptop with great features,1739,20
434,"Acer Aspire VX-15 Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i7, Black, 15.6 inch)",Acer,1055.988,https://i.gadgets360cdn.com/products/laptops/large/1546453892_635_acer_aspire-vx-15.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/acer-aspire-vx-15-6356,Laptop,Lightweight and portable laptop,4435,0
435,"Acer Aspire F F15-F5-573 Laptop (Windows 10, 8GB RAM, 2000GB HDD, Intel Core i5, Black, 15.6 inch)",Acer,767.988,https://i.gadgets360cdn.com/products/laptops/large/1546453562_635_acer_aspire-f-f15-f5-573.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/acer-aspire-f-f15-f5-573-6099,Laptop,High-performance laptop for gaming,1831,10
436,"Asus X R558UF-DM176D Laptop (Windows 10, 4GB RAM, 1000GB HDD, Intel Core i5, Red, 15.6 inch)",Asus,491.88,https://i.gadgets360cdn.com/products/laptops/large/1546455361_635_asus_x-r558uf-dm176d.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-x-r558uf-dm176d-7397#gallery,Laptop,Budget-friendly laptop with great features,3965,10
437,"Acer Nitro Spin NP515-51 Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i7, Black, 15.6 inch)",Acer,1187.88,https://i.gadgets360cdn.com/products/laptops/large/1546453535_635_acer_nitro-spin-np515-51.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/acer-nitro-spin-np515-51-6075#gallery,Laptop,Affordable laptop for everyday use,548,10
438,"Asus X540LA-XX440T Laptop (Windows 10, 4GB RAM, 1000GB HDD, Intel Core i3, White, 15.6 inch)",Asus,270.0,https://i.gadgets360cdn.com/products/laptops/large/1546452960_635_asus_x540la-xx440t.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-x540la-xx440t-5855,Laptop,High-performance laptop for gaming,713,5
439,"Asus F200MA-KX235H Laptop (Windows 8, 2GB RAM, 500GB HDD, Intel Pentium, Black, 11.6 inch)",Asus,246.0,https://i.gadgets360cdn.com/products/laptops/large/1525201980_635_f200ma-kx235h.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-f200ma-kx235h-4820,Laptop,Best laptop for business professionals,944,15
440,"Acer Aspire E E5-432-P7H7 Laptop (Linux, 4GB RAM, 500GB HDD, Intel Pentium, Sky Blue, 14 inch)",Acer,292.788,https://i.gadgets360cdn.com/products/laptops/large/1525201898_635_aspire-e-14-e5-432-nx-mzlsi-001.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/acer-aspire-e-14-e5-432-nx-mzlsi-001-4793,Laptop,Lightweight and portable laptop,58,20
441,"Asus R558UQ-DM983D Laptop (DOS, 8GB RAM, 1000GB HDD, Intel Core i5, Dark Blue, 15.6 inch)",Asus,587.88,https://i.gadgets360cdn.com/products/laptops/large/1546454288_635_asus_r558uq-dm983d.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-r558uq-dm983d-6546,Laptop,High-performance laptop for gaming,1036,10
442,"Asus Vivobook Max X541UA-XO217T Laptop (Windows 10, 4GB RAM, 1000GB HDD, Intel Core i3, Black, 15.6 inch)",Asus,288.0,https://i.gadgets360cdn.com/products/laptops/large/1546453595_635_asus_vivobook-max-x541ua-xo217t.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-vivobook-max-x541ua-xo217t-6128,Laptop,High-performance laptop for gaming,265,0
443,"Xiaomi Mi Notebook 14 Horizon Edition Laptop (Windows 10 Home, 8GB RAM, 512GB SSD, Intel Core i5 10210U, 10th Gen, Mercury Grey, 14.0 Inch)",Xiaomi,659.988,https://i.gadgets360cdn.com/products/large/mi-notebook-14-horizon-edition-1700x800-1591862267.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/xiaomi-mi-notebook-14-horizon-edition-price-in-india-94250,Laptop,Affordable laptop for everyday use,890,0
444,"Lenovo G50 70 Laptop (DOS, 4GB RAM, 1000GB HDD, Intel Core i5, Black, 15.6 inch)",Lenovo,333.348,https://i.gadgets360cdn.com/products/laptops/large/1525202367_635_g50-70.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/lenovo-g50-70-4931,Laptop,Powerful laptop for creatives,1013,15
445,"Asus X540-X540LA-XX440D Laptop (DOS, 4GB RAM, 1000GB HDD, Intel Core i3, White, 15.6 inch)",Asus,351.0,https://i.gadgets360cdn.com/products/laptops/large/1546455531_635_asus_x540-x540la-xx440d.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-x540-x540la-xx440d-7571,Laptop,High-performance laptop for gaming,1443,0
446,"Asus X X540SA-XX385D Laptop (DOS, 4GB RAM, 500GB HDD, Intel Pentium, Red, 15.6 inch)",Asus,275.40000000000003,https://i.gadgets360cdn.com/products/laptops/large/1525205947_635_x540sa-xx385d.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-x540sa-xx385d-5160,Laptop,Lightweight and portable laptop,1062,15
447,"Lenovo 100-15IBD Laptop (DOS, 4GB RAM, 500GB HDD, Intel Core i3, Black, 15.6 inch)",Lenovo,327.6,https://i.gadgets360cdn.com/products/laptops/large/1525204423_635_ideapad-100-15ibd.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/lenovo-ideapad-100-15ibd-5106,Laptop,High-performance laptop for gaming,3025,15
448,"Asus X540LA-XX439T Laptop (Windows 10, 4GB RAM, 1000GB HDD, Intel Core i3, Red, 15.6 inch)",Asus,336.0,https://i.gadgets360cdn.com/products/laptops/large/1546452964_635_asus_x540la-xx439t.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-x540la-xx439t-5858#gallery,Laptop,Budget-friendly laptop with great features,2165,20
449,"Toshiba Satellite C50A-I001C Laptop (DOS, 2GB RAM, 500GB HDD, Intel Core i3, White)",Toshiba,335.88,https://i.gadgets360cdn.com/products/laptops/large/1525200143_635_satellite-c50-a-i001c.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/toshiba-satellite-c50-a-i001c-4780,Laptop,Best laptop for business professionals,2913,0
450,"Lenovo Essential G500S 59-383022 Laptop (DOS, 2GB RAM, 1000GB HDD, Intel Core i3, Black)",Lenovo,394.8,https://i.gadgets360cdn.com/products/laptops/large/1525200138_635_essential-g500-59-383022.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/lenovo-essential-g500-59-383022-4777,Laptop,Budget-friendly laptop with great features,3130,5
