Name,Brand,Price,Image URL,Website,Category,Description,Views,Discount
"MSI GS63-7RD Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i7, Black)",MSI,899.88,https://i.gadgets360cdn.com/products/laptops/large/1546454106_635_msi_gs63-7rd.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/msi-gs63-7rd-6386#gallery,Laptop,Affordable laptop for everyday use,4817,0
"Asus A555LA-XX2068T Laptop (Windows 10, 4GB RAM, 1000GB HDD, Intel Core i3, Matte Dark Blue, 15.6 inch)",Asus,335.88,https://i.gadgets360cdn.com/products/laptops/large/1546454397_635_asus_a555la-xx2068t.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-a555la-xx2068t-6626,Laptop,Lightweight and portable laptop,2899,0
"Asus X X553MA-XX514D Laptop (DOS, 2GB RAM, 500GB HDD, Intel Pentium, Purple, 15.6 inch)",Asus,252.0,https://i.gadgets360cdn.com/products/laptops/large/1525201994_635_x553ma-xx514d.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-x553ma-xx514d-4845,Laptop,High-performance laptop for gaming,258,15
"Acer Aspire E E5-573-530F Laptop (Linux, 4GB RAM, 1000GB HDD, Intel Core i5, Black, 15.6 inch)",Acer,467.88,https://i.gadgets360cdn.com/products/laptops/large/1546453461_635_acer_aspire-e-e5-573-530f.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/acer-aspire-e-e5-573-530f-6012,Laptop,Powerful laptop for creatives,3762,10
"Asus Rog GL553VE-FY168T Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i7, Black, 15.6 inch)",Asus,948.0,https://i.gadgets360cdn.com/products/laptops/large/1546454189_635_asus_rog-gl553ve-fy168t.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-rog-gl553ve-fy168t-6453,Laptop,Affordable laptop for everyday use,1446,0
"Dell Vostro 3578 Laptop (Windows 10, 4GB RAM, 1000GB HDD, Intel Core i5, Black, 15.6 inch)",Dell,528.0,https://i.gadgets360cdn.com/products/laptops/large/1546456030_635_dell_vostro-3578.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/dell-vostro-3578-6752,Laptop,Best laptop for business professionals,2610,20
"Acer Aspire 5 A517-51-33Q4 Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i3, Black, 17.3 inch)",Acer,717.42,https://i.gadgets360cdn.com/products/laptops/large/1546456394_635_acer_aspire-5-a517-51-33q4.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/acer-aspire-5-a517-51-33q4-8336,Laptop,Best laptop for business professionals,1488,20
"Acer Nitro 5 Spin NP-515-51 Laptop (Windows 10 Home, 8GB RAM, 1000GB HDD, Intel Core i7, Black, 15.6 inch)",Acer,755.88,https://i.gadgets360cdn.com/products/laptops/large/1546456225_635_acer_spin-5-np-515-51.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/acer-spin-5-np-515-51-8202,Laptop,Lightweight and portable laptop,4624,15
"Dell Latitude 14 7000 J350V Laptop (Windows 10, 8GB RAM, 256GB HDD, Intel Core i5, Black, 14 inch)",Dell,918.0,https://i.gadgets360cdn.com/products/laptops/large/1546454776_635_dell_latitude-14-7000-j350v.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/dell-latitude-14-7000-j350v-6944,Laptop,High-performance laptop for gaming,1690,10
"HP Pavilion Power 15-CB518TX Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i5, Black, 15.6 inch)",HP,887.88,https://i.gadgets360cdn.com/products/laptops/large/1546454160_635_hp_pavilion-power-15-cb518tx.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/hp-pavilion-power-15-cb518tx-6428,Laptop,Best laptop for business professionals,2107,15
"HP AF138AU Laptop (DOS, 4GB RAM, 500GB HDD, AMD Silver)",HP,257.988,https://i.gadgets360cdn.com/products/laptops/large/1546455348_635_hp_af138au.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/hp-af138au-7385,Laptop,Best laptop for business professionals,4836,0
"Acer G9-593-71EH Laptop (Windows 10, 16GB RAM, 1000GB HDD, Intel Core i7, Black, 15.6 inch)",Acer,2686.8,https://i.gadgets360cdn.com/products/laptops/large/1546456089_635_acer_predator-15-g9-593-71eh.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/acer-predator-15-g9-593-71eh-8083#gallery,Laptop,Budget-friendly laptop with great features,1197,0
"Asus A542BA-GQ067T Laptop (Windows 10, 4GB RAM, 1000GB HDD, AMD Dark Grey, 15.6 inch)",Asus,266.28000000000003,https://i.gadgets360cdn.com/products/laptops/large/1546453517_635_asus_a542ba-gq067t.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-a542ba-gq067t-6059,Laptop,Lightweight and portable laptop,2319,0
"HP 11-2102TU Laptop (Chrome, 2GB RAM, 16GB HDD, Intel Celeron, White, 11.6 inch)",HP,240.0,https://i.gadgets360cdn.com/products/laptops/large/1525196451_635_chromebook-11-2102tu.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/hp-chromebook-11-2102tu-4742,Laptop,Lightweight and portable laptop,3950,15
"MSI Leopard GP62-7RDX Laptop (Windows 10, 16GB RAM, 1000GB HDD, Intel Core i7, Black, 15.6 inch)",MSI,1320.0,https://i.gadgets360cdn.com/products/laptops/large/1546453433_635_msi_leopard-gp62-7rdx.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/msi-leopard-gp62-7rdx-5988#gallery,Laptop,High-performance laptop for gaming,4685,10
"Asus A555LA-XX2068T Laptop (Windows 10, 4GB RAM, 1000GB HDD, Intel Core i3, Matte Dark Blue, 15.6 inch)",Asus,335.88,https://i.gadgets360cdn.com/products/laptops/large/1546454397_635_asus_a555la-xx2068t.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-a555la-xx2068t-6626#gallery,Laptop,Best laptop for business professionals,329,10
"Asus FX553VD-DM324 Laptop (DOS, 8GB RAM, 1000GB HDD, Intel Core i5, Black, 15.6 inch)",Asus,770.388,https://i.gadgets360cdn.com/products/laptops/large/1546453033_635_asus_fx553vd-dm324.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-fx553vd-dm324-5920,Laptop,Best laptop for business professionals,2315,0
"Asus Vivobook X541UA-DM1232D Laptop (DOS, 4GB RAM, 1000GB HDD, Intel Core i3, Silver, 15.6 inch)",Asus,395.988,https://i.gadgets360cdn.com/products/laptops/large/1546453489_635_asus_vivobook-x541ua-dm1232d.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-vivobook-x541ua-dm1232d-6035,Laptop,Affordable laptop for everyday use,3049,20
"Acer Nitro 5 AN515-51-53W5 Laptop (Windows 10, 16GB RAM, 256GB HDD, Intel Core i5, Black, 15.6 inch)",Acer,1389.24,https://i.gadgets360cdn.com/products/laptops/large/1546455171_635_acer_nitro-5-an515-51-53w5.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/acer-nitro-5-an515-51-53w5-7229,Laptop,Best laptop for business professionals,328,0
"HP Pavilion X360 14-BF013TU Laptop (Windows 10, 4GB RAM, 1000GB HDD, Intel Core i3, Mineral Silver, 14 inch)",HP,551.988,https://i.gadgets360cdn.com/products/laptops/large/1546454148_635_hp_pavilion-x360-14-bf013tu.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/hp-pavilion-x360-14-bf013tu-6417,Laptop,Budget-friendly laptop with great features,2500,20
"HP Omen 17 Laptop (Windows 10, 32GB RAM, 500GB HDD, Intel Core i7, Black, 17.3 inch)",HP,3359.9880000000003,https://i.gadgets360cdn.com/products/laptops/large/1546456117_635_hp_omen-17.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/hp-omen-17-8110,Laptop,Affordable laptop for everyday use,620,20
"MSI GV72-7RE Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i7, Grey)",MSI,1307.88,https://i.gadgets360cdn.com/products/laptops/large/1546453591_635_msi_gv72-7re.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/msi-gv72-7re-6124#gallery,Laptop,Powerful laptop for creatives,4925,0
"Acer A515 Laptop (Linux, 4GB RAM, 1000GB HDD, Intel Core i5, Steel Grey, 15.6 inch)",Acer,455.88,https://i.gadgets360cdn.com/products/laptops/large/1546456266_635_acer_aspire-a515.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/acer-aspire-a515-7997#gallery,Laptop,Best laptop for business professionals,2530,0
"Asus Zenbook UX305FA-FC129T Laptop (Windows 10, 4GB RAM, 256GB HDD, Intel Core m5, Gold, 13.3 inch)",Asus,622.8000000000001,https://i.gadgets360cdn.com/products/laptops/large/1546452953_635_asus_zenbook-ux305fa-fc129t.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-zenbook-ux305fa-fc129t-5012#gallery,Laptop,Lightweight and portable laptop,1885,10
"Asus Vivobook R542UR-DM257T Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i5, Matte Gold, 15.6 inch)",Asus,534.0,https://i.gadgets360cdn.com/products/laptops/large/1546455995_635_asus_vivobook-r542ur-dm257t.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-vivobook-r542ur-dm257t-7996,Laptop,Lightweight and portable laptop,704,5
"Dell Latitude 2P9Y8 Laptop (8GB RAM, 128GB HDD, Intel Core i5, Black, 12.5 inch)",Dell,1350.24,https://i.gadgets360cdn.com/products/laptops/large/1546454765_635_dell_latitude-2p9y8.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/dell-latitude-2p9y8-6933,Laptop,Budget-friendly laptop with great features,4925,0
"MSI GS63-7RD Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i7, Black)",MSI,899.88,https://i.gadgets360cdn.com/products/laptops/large/1546454106_635_msi_gs63-7rd.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/msi-gs63-7rd-6386,Laptop,Affordable laptop for everyday use,3422,5
"Acer Spin SP513-51 Laptop (Windows 10, 4GB RAM, 256GB HDD, Intel Core i3, Black, 13.3 inch)",Acer,587.988,https://i.gadgets360cdn.com/products/laptops/large/1546454920_635_acer_spin-sp513-51.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/acer-spin-sp513-51-6992#gallery,Laptop,Powerful laptop for creatives,3283,15
"Asus Vivobook R542UQ-DM153 Laptop (DOS, 8GB RAM, 1000GB HDD, Intel Core i5, Dark Grey, 15.6 inch)",Asus,681.432,https://i.gadgets360cdn.com/products/laptops/large/1546453792_635_asus_vivobook-r542uq-dm153.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-vivobook-r542uq-dm153-6265#gallery,Laptop,High-performance laptop for gaming,1598,20
"Asus Zenbook UX360UAK-DQ266T Laptop (Windows 10, 8GB RAM, 512GB HDD, Intel Core i5, Rose Gold, 13.3 inch)",Asus,1042.8,https://i.gadgets360cdn.com/products/laptops/large/1525207695_635_zenbook-flip-ux360uak-dq266t.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-zenbook-flip-ux360uak-dq266t-5356,Laptop,Affordable laptop for everyday use,2238,5
"Lenovo Legion Y520 Laptop (Windows 10, 16GB RAM, 1000GB HDD, Intel Core i7, Black, 15.6 inch)",Lenovo,1188.0,https://i.gadgets360cdn.com/products/laptops/large/1546452895_635_lenovo_leigon-y520.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/lenovo-leigon-y520-5805,Laptop,High-performance laptop for gaming,2320,5
"HP Omen 15-CE071TX Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i5, Shadow Black, 15.6 inch)",HP,1230.612,https://i.gadgets360cdn.com/products/laptops/large/1546454494_635_hp_omen-15-ce071tx.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/hp-omen-15-ce071tx-6085,Laptop,High-performance laptop for gaming,878,15
"HP Omen 15-AX252TX Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i7, Black, 15.6 inch)",HP,1245.936,https://i.gadgets360cdn.com/products/laptops/large/1546455054_635_hp_omen-15-ax252tx.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/hp-omen-15-ax252tx-7123,Laptop,Affordable laptop for everyday use,2002,10
"MSI Dominator Pro 9S7-16L221-021 Laptop (16GB RAM, 1000GB HDD, Intel Core i7, Black, 15.6 inch)",MSI,1559.988,https://i.gadgets360cdn.com/products/laptops/large/1546452886_635_msi_dominator-pro-9s7-16l221-021.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/msi-dominator-pro-9s7-16l221-021-5797,Laptop,Affordable laptop for everyday use,4807,5
"Acer Aspire 3 A315-51-Z Laptop (Windows 10, 4GB RAM, 1000GB HDD, Intel Core i3, Black, 15.6 inch)",Acer,335.88,https://i.gadgets360cdn.com/products/laptops/large/1546456985_635_acer_aspire-3-a315-51-z.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/acer-aspire-3-a315-51-z-8883,Laptop,Budget-friendly laptop with great features,4524,20
"Acer Switch Alpha 12-SA5-271 Laptop (Windows 10, 4GB RAM, 256GB HDD, Intel Core i5, Silver, 12 inch)",Acer,552.0,https://i.gadgets360cdn.com/products/laptops/large/1525205908_635_switch-alpha-12-sa5-271.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/acer-switch-alpha-12-sa5-271-5135,Laptop,Lightweight and portable laptop,1170,5
"Asus F541UA-XO2230T Laptop (Windows 10 Home, 4GB RAM, 1TB HDD, Intel Core i3, Black, 15.6 inch)",Asus,419.88,https://i.gadgets360cdn.com/products/laptops/large/1546456028_635_asus_f541ua-xo2230t.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-f541ua-xo2230t-8027,Laptop,High-performance laptop for gaming,728,20
"Acer Nitro 5 AN515-41-F6VS Laptop (Windows 10, 8GB RAM, 256GB HDD, AMD Black, 15.6 inch)",Acer,1108.848,https://i.gadgets360cdn.com/products/laptops/large/1546454919_635_acer_nitro-5-an515-41-f6vs.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/acer-nitro-5-an515-41-f6vs-6991#gallery,Laptop,Best laptop for business professionals,2341,15
"MSI Leopard GF63 8RD Laptop (Windows 10 Home, 16GB RAM, 480GB HDD, Intel Core i7, Black, 15.6 inch)",MSI,1699.6200000000001,https://i.gadgets360cdn.com/products/laptops/large/1546456388_635_msi_leopard-gf63-8rd.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/msi-leopard-gf63-8rd-8332,Laptop,Best laptop for business professionals,4442,10
"MSI GV62-7RD Laptop (DOS, 8GB RAM, 1000GB HDD, Intel Core i5, Grey)",MSI,839.88,https://i.gadgets360cdn.com/products/laptops/large/1546453543_635_msi_gv62-7rd.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/msi-gv62-7rd-6082,Laptop,Affordable laptop for everyday use,3197,5
"Acer Spin 5 SP513-51 Laptop (Windows 10, 4GB RAM, 256GB HDD, Intel Core i3, Black, 13.3 inch)",Acer,551.88,https://i.gadgets360cdn.com/products/laptops/large/1546455368_635_acer_spin-5-sp513-51.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/acer-spin-5-sp513-51-7402,Laptop,Lightweight and portable laptop,4952,5
"Acer Aspire 3 Notebook A315-33 Laptop (Windows 10, 4GB RAM, 500GB HDD, Intel Celeron, Obsidian Black, 15.6 inch)",Acer,480.0,https://i.gadgets360cdn.com/products/laptops/large/1546456301_635_acer_aspire-3-a315-33.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/acer-aspire-3-a315-33-8262,Laptop,Budget-friendly laptop with great features,2826,5
"Lenovo Ideapad 320-15IAP Laptop (Windows 10 Home, 4GB RAM, 1000GB HDD, Intel Pentium, Grey, 15.6 inch)",Lenovo,315.6,https://i.gadgets360cdn.com/products/laptops/large/1546456455_635_lenovo_ideapad-320-15iap.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/lenovo-ideapad-320-15iap-8395,Laptop,Best laptop for business professionals,650,20
"HP Pavilion Power 15-CB052TX Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i7, Black, 15.6 inch)",HP,1143.084,https://i.gadgets360cdn.com/products/laptops/large/1546454719_635_hp_pavilion-power-15-cb052tx.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/hp-pavilion-power-15-cb052tx-6893,Laptop,Budget-friendly laptop with great features,1513,15
"Asus X X550LAV-XX771D Laptop (DOS, 2GB RAM, 500GB HDD, Intel Core i3, Grey, 15.6 inch)",Asus,359.88,https://i.gadgets360cdn.com/products/laptops/large/1525201999_635_x550lav-xx771d.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-x550lav-xx771d-4849,Laptop,Lightweight and portable laptop,618,5
"Asus A542BA-GQ067T Laptop (Windows 10, 4GB RAM, 1000GB HDD, AMD Dark Grey, 15.6 inch)",Asus,266.28000000000003,https://i.gadgets360cdn.com/products/laptops/large/1546453517_635_asus_a542ba-gq067t.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-a542ba-gq067t-6059#gallery,Laptop,Powerful laptop for creatives,751,10
"Asus R541UJ-DM174 Laptop (Linux, 8GB RAM, 1000GB HDD, Intel Core i5, Black, 15.6 inch)",Asus,502.8,https://i.gadgets360cdn.com/products/laptops/large/1546453486_635_asus_r541uj-dm174.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-r541uj-dm174-6033#gallery,Laptop,Powerful laptop for creatives,3200,20
"Asus Zenbook UX305FA-FC008T Laptop (Windows 10, 4GB RAM, 256GB HDD, Intel Core m5, Black, 13.3 inch)",Asus,659.88,https://i.gadgets360cdn.com/products/laptops/large/1525204160_635_zenbook-ux305fa-fc008t.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-zenbook-ux305fa-fc008t-5010,Laptop,Powerful laptop for creatives,2538,5
"HP 14-BF013TU Laptop (4GB RAM, 1000GB HDD, Intel Core i3, Silver, 14 inch)",HP,486.336,https://i.gadgets360cdn.com/products/laptops/large/1546454941_635_hp_pavilion-14-bf013tu.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/hp-pavilion-14-bf013tu-6763,Laptop,Lightweight and portable laptop,2682,20
"Asus Vivobook R542UQ-DM275T Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i7, Dark Grey, 15.6 inch)",Asus,671.88,https://i.gadgets360cdn.com/products/laptops/large/1546454179_635_asus_vivobook-r542uq-dm275t.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-vivobook-r542uq-dm275t-6445#gallery,Laptop,Best laptop for business professionals,4046,10
"HP Omen 15-CE072TX Laptop (Windows 10, 28GB RAM, 1000GB HDD, Intel Core i7, Shadow Black, 15.6 inch)",HP,1319.988,https://i.gadgets360cdn.com/products/laptops/large/1546454737_635_hp_omen-15-ce072tx.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/hp-omen-15-ce072tx-6908,Laptop,Affordable laptop for everyday use,856,20
"HP 15-AC039TU Laptop (DOS, 4GB RAM, 500GB HDD, Intel Celeron, Black, 15.6 inch)",HP,239.88,https://i.gadgets360cdn.com/products/laptops/large/1546454323_635_hp_15-ac039tu.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/hp-15-ac039tu-6559,Laptop,Powerful laptop for creatives,4366,5
"Acer Aspire 5 A515-51G Laptop (Linux, 8GB RAM, 1000GB HDD, Intel Core i5, Steel Grey, 15.6 inch)",Acer,359.88,https://i.gadgets360cdn.com/products/laptops/large/1546456261_635_acer_aspire-5-a515-51g.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/acer-aspire-5-a515-51g-6334,Laptop,Affordable laptop for everyday use,2855,15
"Acer Aspire A515-51G-56K9 Laptop (DOS, 8GB RAM, 1000GB HDD, Intel Core i5, Black, 15.6 inch)",Acer,562.788,https://i.gadgets360cdn.com/products/laptops/large/1546453530_635_acer_aspire-a515-51g-56k9.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/acer-aspire-a515-51g-56k9-6071,Laptop,Affordable laptop for everyday use,255,10
"Asus Rog Strix GL503GE Laptop (Windows 10 Home, 8GB RAM, 250GB HDD, Intel Core i7, Black, 15.6 inch)",Asus,1759.164,https://i.gadgets360cdn.com/products/laptops/large/1546456219_635_asus_rog-strix-gl503ge.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-rog-strix-gl503ge-8195,Laptop,High-performance laptop for gaming,1848,15
"HP 15-BE010TU Laptop (DOS, 4GB RAM, 1000GB HDD, Intel Pentium, Black, 15.6 inch)",HP,281.88,https://i.gadgets360cdn.com/products/laptops/large/1546453718_635_hp_15-be010tu.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/hp-15-be010tu-6203,Laptop,Lightweight and portable laptop,3534,5
"Acer Nitro 5 AN515-51-75A2 Laptop (Windows 10, 16GB RAM, 1000GB HDD, Intel Core i7, Black, 15.6 inch)",Acer,1235.88,https://i.gadgets360cdn.com/products/laptops/large/1546454923_635_acer_nitro-5-an515-51-75a2.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/acer-nitro-5-an515-51-75a2-6994#gallery,Laptop,Affordable laptop for everyday use,3089,15
"HP Pavilion X360 14-BF175TX Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i5, Grey, 14 inch)",HP,967.188,https://i.gadgets360cdn.com/products/laptops/large/1546453553_635_hp_pavilion-x360-14-bf175tx.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/hp-pavilion-x360-14-bf175tx-6092,Laptop,Powerful laptop for creatives,4013,15
"Acer Aspire E ES-573-36RP Laptop (Windows 10, 4GB RAM, 1000GB HDD, Intel Core i3, Black, 15.6 inch)",Acer,389.988,https://i.gadgets360cdn.com/products/laptops/large/1525203883_635_aspire-es-573-36rp.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/acer-aspire-es-573-36rp-4954,Laptop,Best laptop for business professionals,4726,15
"HP 15Q-DS0002TU Laptop (Windows 10, 4GB RAM, 1000GB HDD, Intel Pentium, Black, 15.6 inch)",HP,275.88,https://i.gadgets360cdn.com/products/laptops/large/1546456630_635_hp_15q-ds0002tu.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/hp-15q-ds0002tu-8545,Laptop,High-performance laptop for gaming,3799,0
"Reach RCN-025A Laptop (DOS, 8GB RAM, Intel Core i5, Silver & Black, 13.3 inch)",Reach,323.88,https://i.gadgets360cdn.com/products/laptops/large/1525204439_635_quanto-rcn-025a.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/reach-quanto-rcn-025a-5117,Laptop,Powerful laptop for creatives,1820,0
"Asus S510UN-BQ217T Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i5, Gold, 15.6 inch)",Asus,599.88,https://i.gadgets360cdn.com/products/laptops/large/1546453597_635_asus_vivobook-s510un-bq217t.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-vivobook-s510un-bq217t-6129,Laptop,High-performance laptop for gaming,1818,10
"Asus Zenbook UX305FA-FC129T Laptop (Windows 10, 4GB RAM, 256GB HDD, Intel Core m5, Gold, 13.3 inch)",Asus,622.8000000000001,https://i.gadgets360cdn.com/products/laptops/large/1546452953_635_asus_zenbook-ux305fa-fc129t.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-zenbook-ux305fa-fc129t-5012,Laptop,Powerful laptop for creatives,741,5
"Asus Zenbook UX360UAK-DQ210T Laptop (Windows 10, 8GB RAM, 512GB HDD, Intel Core i7, Black, 13.3 inch)",Asus,1138.8,https://i.gadgets360cdn.com/products/laptops/large/1525207690_635_zenbook-flip-ux360uak-dq210t.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/asus-zenbook-flip-ux360uak-dq210t-5353,Laptop,Budget-friendly laptop with great features,3929,5
"Acer Aspire E ES1-533 Laptop (Windows 10, 4GB RAM, 500GB HDD, Intel Celeron, Black, 15.6 inch)",Acer,263.88,https://i.gadgets360cdn.com/products/laptops/large/1546453058_635_acer_aspire-e-es1-533.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/acer-aspire-e-es1-533-5941,Laptop,Budget-friendly laptop with great features,1776,5
"Reach Rcn 025A Laptop (Windows 10, 8GB RAM, 256GB HDD, Intel Core i5, Gold, 13.3 inch)",Reach,323.988,https://i.gadgets360cdn.com/products/laptops/large/1546453867_635_reach_rcn-025a.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/reach-rcn-025a-6333#gallery,Laptop,Powerful laptop for creatives,2147,20
"Apple Macbook Air MQD42HN/A Laptop (Mac, 8GB RAM, 256GB HDD, Intel Core i5, Silver, 13.3 inch)",Apple,911.88,https://i.gadgets360cdn.com/products/laptops/large/1546454223_635_apple_macbook-air-mqd42hn-a.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/apple-macbook-air-mqd42hn-a-4974,Laptop,High-performance laptop for gaming,1923,5
"Acer Spin SP111-31-P6AP Laptop (Windows 10, 4GB RAM, 500GB HDD, Intel Pentium, Turquoise Blue, 11.6 inch)",Acer,359.88,https://i.gadgets360cdn.com/products/laptops/large/1546453720_635_acer_spin-sp111-31-p6ap.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,https://gadgets.ndtv.com/acer-spin-sp111-31-p6ap-6205#gallery,Laptop,Lightweight and portable laptop,2584,0
